,Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
4102,IDCJAC0009,70351,2019,3,26,0.0,1.0,N
4103,IDCJAC0009,70351,2019,3,27,0.0,1.0,N
4104,IDCJAC0009,70351,2019,3,28,0.0,1.0,N
4105,IDCJAC0009,70351,2019,3,29,1.0,1.0,N
4106,IDCJAC0009,70351,2019,3,30,45.2,1.0,N
4107,IDCJAC0009,70351,2019,3,31,1.8,1.0,N
4108,IDCJAC0009,70351,2019,4,1,0.0,1.0,N
4109,IDCJAC0009,70351,2019,4,2,0.0,1.0,N
4110,IDCJAC0009,70351,2019,4,3,0.0,1.0,N
4111,IDCJAC0009,70351,2019,4,4,0.0,1.0,N
4112,IDCJAC0009,70351,2019,4,5,0.0,1.0,N
4113,IDCJAC0009,70351,2019,4,6,0.0,1.0,N
4114,IDCJAC0009,70351,2019,4,7,0.0,1.0,N
4115,IDCJAC0009,70351,2019,4,8,0.0,1.0,N
4116,IDCJAC0009,70351,2019,4,9,0.0,1.0,N
4117,IDCJAC0009,70351,2019,4,10,0.0,1.0,N
4118,IDCJAC0009,70351,2019,4,11,0.0,1.0,N
4119,IDCJAC0009,70351,2019,4,12,0.0,1.0,N
4120,IDCJAC0009,70351,2019,4,13,0.0,1.0,N
4121,IDCJAC0009,70351,2019,4,14,0.0,1.0,N
4122,IDCJAC0009,70351,2019,4,15,0.0,1.0,N
4123,IDCJAC0009,70351,2019,4,16,0.0,1.0,N
4124,IDCJAC0009,70351,2019,4,17,0.0,1.0,N
4125,IDCJAC0009,70351,2019,4,18,0.0,1.0,N
4126,IDCJAC0009,70351,2019,4,19,0.0,1.0,N
4127,IDCJAC0009,70351,2019,4,20,0.0,1.0,N
4128,IDCJAC0009,70351,2019,4,21,0.0,1.0,N
4129,IDCJAC0009,70351,2019,4,22,0.0,1.0,N
4130,IDCJAC0009,70351,2019,4,23,10.0,1.0,N
4131,IDCJAC0009,70351,2019,4,24,0.0,1.0,N
4132,IDCJAC0009,70351,2019,4,25,0.0,1.0,N
4133,IDCJAC0009,70351,2019,4,26,0.0,1.0,N
4134,IDCJAC0009,70351,2019,4,27,0.0,1.0,N
4135,IDCJAC0009,70351,2019,4,28,0.0,1.0,N
4136,IDCJAC0009,70351,2019,4,29,0.0,1.0,N
4137,IDCJAC0009,70351,2019,4,30,0.0,1.0,N
4138,IDCJAC0009,70351,2019,5,1,0.0,1.0,N
4139,IDCJAC0009,70351,2019,5,2,0.0,1.0,N
4140,IDCJAC0009,70351,2019,5,3,20.8,1.0,N
4141,IDCJAC0009,70351,2019,5,4,0.6,1.0,N
4142,IDCJAC0009,70351,2019,5,5,0.0,1.0,N
4143,IDCJAC0009,70351,2019,5,6,0.0,1.0,N
4144,IDCJAC0009,70351,2019,5,7,0.0,1.0,N
4145,IDCJAC0009,70351,2019,5,8,1.8,1.0,N
4146,IDCJAC0009,70351,2019,5,9,0.0,1.0,N
4147,IDCJAC0009,70351,2019,5,10,0.0,1.0,N
4148,IDCJAC0009,70351,2019,5,11,10.4,1.0,N
4149,IDCJAC0009,70351,2019,5,12,0.2,1.0,N
4150,IDCJAC0009,70351,2019,5,13,0.2,1.0,N
4151,IDCJAC0009,70351,2019,5,14,0.0,1.0,N
4152,IDCJAC0009,70351,2019,5,15,0.0,1.0,N
4153,IDCJAC0009,70351,2019,5,16,0.0,1.0,N
4154,IDCJAC0009,70351,2019,5,17,0.0,1.0,N
4155,IDCJAC0009,70351,2019,5,18,0.0,1.0,N
4156,IDCJAC0009,70351,2019,5,19,0.0,1.0,N
4157,IDCJAC0009,70351,2019,5,20,0.0,1.0,N
4158,IDCJAC0009,70351,2019,5,21,0.0,1.0,N
4159,IDCJAC0009,70351,2019,5,22,0.0,1.0,N
4160,IDCJAC0009,70351,2019,5,23,0.0,1.0,N
4161,IDCJAC0009,70351,2019,5,24,0.0,1.0,N
4162,IDCJAC0009,70351,2019,5,25,0.0,1.0,N
4163,IDCJAC0009,70351,2019,5,26,8.0,1.0,N
4164,IDCJAC0009,70351,2019,5,27,0.4,1.0,N
4165,IDCJAC0009,70351,2019,5,28,0.4,1.0,N
4166,IDCJAC0009,70351,2019,5,29,1.2,1.0,N
4167,IDCJAC0009,70351,2019,5,30,2.2,1.0,N
4168,IDCJAC0009,70351,2019,5,31,0.0,1.0,N
4169,IDCJAC0009,70351,2019,6,1,0.2,1.0,N
4170,IDCJAC0009,70351,2019,6,2,0.0,1.0,N
4171,IDCJAC0009,70351,2019,6,3,0.4,1.0,N
4172,IDCJAC0009,70351,2019,6,4,3.6,1.0,N
4173,IDCJAC0009,70351,2019,6,5,0.0,1.0,N
4174,IDCJAC0009,70351,2019,6,6,0.0,1.0,N
4175,IDCJAC0009,70351,2019,6,7,0.2,1.0,N
4176,IDCJAC0009,70351,2019,6,8,0.0,1.0,N
4177,IDCJAC0009,70351,2019,6,9,0.0,1.0,N
4178,IDCJAC0009,70351,2019,6,10,0.4,1.0,N
4179,IDCJAC0009,70351,2019,6,11,2.8,1.0,N
4180,IDCJAC0009,70351,2019,6,12,0.0,1.0,N
4181,IDCJAC0009,70351,2019,6,13,1.8,1.0,N
4182,IDCJAC0009,70351,2019,6,14,0.0,1.0,N
4183,IDCJAC0009,70351,2019,6,15,0.0,1.0,N
4184,IDCJAC0009,70351,2019,6,16,0.2,1.0,N
4185,IDCJAC0009,70351,2019,6,17,0.0,1.0,N
4186,IDCJAC0009,70351,2019,6,18,0.0,1.0,N
4187,IDCJAC0009,70351,2019,6,19,0.4,1.0,N
4188,IDCJAC0009,70351,2019,6,20,0.0,1.0,N
4189,IDCJAC0009,70351,2019,6,21,0.0,1.0,N
4190,IDCJAC0009,70351,2019,6,22,0.0,1.0,N
4191,IDCJAC0009,70351,2019,6,23,0.2,1.0,N
4192,IDCJAC0009,70351,2019,6,24,0.0,1.0,N
4193,IDCJAC0009,70351,2019,6,25,0.0,1.0,N
4194,IDCJAC0009,70351,2019,6,26,0.0,1.0,N
4195,IDCJAC0009,70351,2019,6,27,0.0,1.0,N
4196,IDCJAC0009,70351,2019,6,28,0.4,1.0,N
4197,IDCJAC0009,70351,2019,6,29,0.0,1.0,N
4198,IDCJAC0009,70351,2019,6,30,7.4,1.0,N
4199,IDCJAC0009,70351,2019,7,1,0.2,1.0,N
4200,IDCJAC0009,70351,2019,7,2,0.0,1.0,N
4201,IDCJAC0009,70351,2019,7,3,0.0,1.0,N
4202,IDCJAC0009,70351,2019,7,4,0.0,1.0,N
4203,IDCJAC0009,70351,2019,7,5,0.0,1.0,N
4204,IDCJAC0009,70351,2019,7,6,0.2,1.0,N
4205,IDCJAC0009,70351,2019,7,7,0.2,1.0,N
4206,IDCJAC0009,70351,2019,7,8,0.0,1.0,N
4207,IDCJAC0009,70351,2019,7,9,0.0,1.0,N
4208,IDCJAC0009,70351,2019,7,10,0.0,1.0,N
4209,IDCJAC0009,70351,2019,7,11,0.8,1.0,N
4210,IDCJAC0009,70351,2019,7,12,0.0,1.0,N
4211,IDCJAC0009,70351,2019,7,13,2.8,1.0,N
4212,IDCJAC0009,70351,2019,7,14,0.0,1.0,N
4213,IDCJAC0009,70351,2019,7,15,0.2,1.0,N
4214,IDCJAC0009,70351,2019,7,16,0.0,1.0,N
4215,IDCJAC0009,70351,2019,7,17,0.0,1.0,N
4216,IDCJAC0009,70351,2019,7,18,0.0,1.0,N
4217,IDCJAC0009,70351,2019,7,19,0.0,1.0,N
4218,IDCJAC0009,70351,2019,7,20,0.0,1.0,N
4219,IDCJAC0009,70351,2019,7,21,0.0,1.0,N
4220,IDCJAC0009,70351,2019,7,22,0.0,1.0,N
4221,IDCJAC0009,70351,2019,7,23,0.0,1.0,N
4222,IDCJAC0009,70351,2019,7,24,0.0,1.0,N
4223,IDCJAC0009,70351,2019,7,25,0.0,1.0,N
4224,IDCJAC0009,70351,2019,7,26,0.0,1.0,N
4225,IDCJAC0009,70351,2019,7,27,0.2,1.0,N
4226,IDCJAC0009,70351,2019,7,28,0.0,1.0,N
4227,IDCJAC0009,70351,2019,7,29,0.0,1.0,N
4228,IDCJAC0009,70351,2019,7,30,0.2,1.0,N
4229,IDCJAC0009,70351,2019,7,31,0.2,1.0,N
4230,IDCJAC0009,70351,2019,8,1,0.0,1.0,N
4231,IDCJAC0009,70351,2019,8,2,0.0,1.0,N
4232,IDCJAC0009,70351,2019,8,3,0.0,1.0,N
4233,IDCJAC0009,70351,2019,8,4,0.0,1.0,N
4234,IDCJAC0009,70351,2019,8,5,0.0,1.0,N
4235,IDCJAC0009,70351,2019,8,6,0.0,1.0,N
4236,IDCJAC0009,70351,2019,8,7,0.0,1.0,N
4237,IDCJAC0009,70351,2019,8,8,3.2,1.0,N
4238,IDCJAC0009,70351,2019,8,9,6.6,1.0,N
4239,IDCJAC0009,70351,2019,8,10,3.0,1.0,N
4240,IDCJAC0009,70351,2019,8,11,1.6,1.0,N
4241,IDCJAC0009,70351,2019,8,12,0.0,1.0,N
4242,IDCJAC0009,70351,2019,8,13,0.0,1.0,N
4243,IDCJAC0009,70351,2019,8,14,0.0,1.0,N
4244,IDCJAC0009,70351,2019,8,15,0.2,1.0,N
4245,IDCJAC0009,70351,2019,8,16,0.0,1.0,N
4246,IDCJAC0009,70351,2019,8,17,0.0,1.0,N
4247,IDCJAC0009,70351,2019,8,18,0.0,1.0,N
4248,IDCJAC0009,70351,2019,8,19,2.4,1.0,N
4249,IDCJAC0009,70351,2019,8,20,0.0,1.0,N
4250,IDCJAC0009,70351,2019,8,21,0.0,1.0,N
4251,IDCJAC0009,70351,2019,8,22,0.0,1.0,N
4252,IDCJAC0009,70351,2019,8,23,0.0,1.0,N
4253,IDCJAC0009,70351,2019,8,24,0.0,1.0,N
4254,IDCJAC0009,70351,2019,8,25,0.0,1.0,N
4255,IDCJAC0009,70351,2019,8,26,0.0,1.0,N
4256,IDCJAC0009,70351,2019,8,27,0.8,1.0,N
4257,IDCJAC0009,70351,2019,8,28,0.0,1.0,N
4258,IDCJAC0009,70351,2019,8,29,0.0,1.0,N
4259,IDCJAC0009,70351,2019,8,30,0.0,1.0,N
4260,IDCJAC0009,70351,2019,8,31,0.0,1.0,N
4261,IDCJAC0009,70351,2019,9,1,0.0,1.0,N
4262,IDCJAC0009,70351,2019,9,2,0.2,1.0,N
4263,IDCJAC0009,70351,2019,9,3,0.0,1.0,N
4264,IDCJAC0009,70351,2019,9,4,0.0,1.0,N
4265,IDCJAC0009,70351,2019,9,5,0.0,1.0,N
4266,IDCJAC0009,70351,2019,9,6,0.0,1.0,N
4267,IDCJAC0009,70351,2019,9,7,3.8,1.0,N
4268,IDCJAC0009,70351,2019,9,8,0.0,1.0,N
4269,IDCJAC0009,70351,2019,9,9,0.0,1.0,N
4270,IDCJAC0009,70351,2019,9,10,0.0,1.0,N
4271,IDCJAC0009,70351,2019,9,11,0.0,1.0,Y
4272,IDCJAC0009,70351,2019,9,12,0.0,1.0,N
4273,IDCJAC0009,70351,2019,9,13,0.0,1.0,N
4274,IDCJAC0009,70351,2019,9,14,0.0,1.0,N
4275,IDCJAC0009,70351,2019,9,15,0.0,1.0,N
4276,IDCJAC0009,70351,2019,9,16,0.0,1.0,N
4277,IDCJAC0009,70351,2019,9,17,32.0,1.0,N
4278,IDCJAC0009,70351,2019,9,18,0.0,1.0,N
4279,IDCJAC0009,70351,2019,9,19,0.0,1.0,N
4280,IDCJAC0009,70351,2019,9,20,0.0,1.0,N
4281,IDCJAC0009,70351,2019,9,21,0.0,1.0,N
4282,IDCJAC0009,70351,2019,9,22,3.8,1.0,N
4283,IDCJAC0009,70351,2019,9,23,0.0,1.0,N
4284,IDCJAC0009,70351,2019,9,24,0.2,1.0,N
4285,IDCJAC0009,70351,2019,9,25,0.0,1.0,N
4286,IDCJAC0009,70351,2019,9,26,0.0,1.0,N
4287,IDCJAC0009,70351,2019,9,27,0.0,1.0,N
4288,IDCJAC0009,70351,2019,9,28,0.0,1.0,N
4289,IDCJAC0009,70351,2019,9,29,0.0,1.0,N
4290,IDCJAC0009,70351,2019,9,30,0.0,1.0,N
4291,IDCJAC0009,70351,2019,10,1,0.0,1.0,N
4292,IDCJAC0009,70351,2019,10,2,0.0,1.0,N
4293,IDCJAC0009,70351,2019,10,3,0.0,1.0,N
4294,IDCJAC0009,70351,2019,10,4,0.0,1.0,N
4295,IDCJAC0009,70351,2019,10,5,4.0,1.0,N
4296,IDCJAC0009,70351,2019,10,6,0.0,1.0,N
4297,IDCJAC0009,70351,2019,10,7,0.0,1.0,N
4298,IDCJAC0009,70351,2019,10,8,0.0,1.0,N
4299,IDCJAC0009,70351,2019,10,9,11.2,1.0,N
4300,IDCJAC0009,70351,2019,10,10,0.0,1.0,N
4301,IDCJAC0009,70351,2019,10,11,0.0,1.0,N
4302,IDCJAC0009,70351,2019,10,12,0.0,1.0,N
4303,IDCJAC0009,70351,2019,10,13,0.0,1.0,N
4304,IDCJAC0009,70351,2019,10,14,0.0,1.0,N
4305,IDCJAC0009,70351,2019,10,15,0.0,1.0,N
4306,IDCJAC0009,70351,2019,10,16,0.0,1.0,N
4307,IDCJAC0009,70351,2019,10,17,4.8,1.0,N
4308,IDCJAC0009,70351,2019,10,18,0.0,1.0,N
4309,IDCJAC0009,70351,2019,10,19,0.0,1.0,N
4310,IDCJAC0009,70351,2019,10,20,0.0,1.0,N
4311,IDCJAC0009,70351,2019,10,21,0.0,1.0,N
4312,IDCJAC0009,70351,2019,10,22,0.0,1.0,N
4313,IDCJAC0009,70351,2019,10,23,0.0,1.0,N
4314,IDCJAC0009,70351,2019,10,24,0.0,1.0,N
4315,IDCJAC0009,70351,2019,10,25,0.0,1.0,N
4316,IDCJAC0009,70351,2019,10,26,7.6,1.0,N
4317,IDCJAC0009,70351,2019,10,27,0.0,1.0,N
4318,IDCJAC0009,70351,2019,10,28,0.0,1.0,N
4319,IDCJAC0009,70351,2019,10,29,0.0,1.0,N
4320,IDCJAC0009,70351,2019,10,30,0.0,1.0,N
4321,IDCJAC0009,70351,2019,10,31,0.0,1.0,N
4322,IDCJAC0009,70351,2019,11,1,0.0,1.0,N
4323,IDCJAC0009,70351,2019,11,2,0.0,1.0,N
4324,IDCJAC0009,70351,2019,11,3,0.0,1.0,N
4325,IDCJAC0009,70351,2019,11,4,12.4,1.0,N
4326,IDCJAC0009,70351,2019,11,5,0.2,1.0,N
4327,IDCJAC0009,70351,2019,11,6,0.0,1.0,N
4328,IDCJAC0009,70351,2019,11,7,0.0,1.0,N
4329,IDCJAC0009,70351,2019,11,8,0.0,1.0,N
4330,IDCJAC0009,70351,2019,11,9,0.0,1.0,N
4331,IDCJAC0009,70351,2019,11,10,0.0,1.0,N
4332,IDCJAC0009,70351,2019,11,11,0.0,1.0,N
4333,IDCJAC0009,70351,2019,11,12,0.0,1.0,N
4334,IDCJAC0009,70351,2019,11,13,0.0,1.0,N
4335,IDCJAC0009,70351,2019,11,14,0.0,1.0,N
4336,IDCJAC0009,70351,2019,11,15,0.0,1.0,N
4337,IDCJAC0009,70351,2019,11,16,0.0,1.0,N
4338,IDCJAC0009,70351,2019,11,17,0.0,1.0,N
4339,IDCJAC0009,70351,2019,11,18,0.0,1.0,N
4340,IDCJAC0009,70351,2019,11,19,0.0,1.0,N
4341,IDCJAC0009,70351,2019,11,20,0.0,1.0,N
4342,IDCJAC0009,70351,2019,11,21,0.0,1.0,N
4343,IDCJAC0009,70351,2019,11,22,0.0,1.0,N
4344,IDCJAC0009,70351,2019,11,23,0.0,1.0,N
4345,IDCJAC0009,70351,2019,11,24,0.0,1.0,N
4346,IDCJAC0009,70351,2019,11,25,0.0,1.0,N
4347,IDCJAC0009,70351,2019,11,26,0.0,1.0,N
4348,IDCJAC0009,70351,2019,11,27,0.0,1.0,N
4349,IDCJAC0009,70351,2019,11,28,0.0,1.0,N
4350,IDCJAC0009,70351,2019,11,29,0.0,1.0,N
4351,IDCJAC0009,70351,2019,11,30,0.0,1.0,N
4352,IDCJAC0009,70351,2019,12,1,0.0,1.0,N
4353,IDCJAC0009,70351,2019,12,2,0.6,1.0,N
4354,IDCJAC0009,70351,2019,12,3,0.6,1.0,N
4355,IDCJAC0009,70351,2019,12,4,0.0,1.0,N
4356,IDCJAC0009,70351,2019,12,5,0.0,1.0,N
4357,IDCJAC0009,70351,2019,12,6,0.0,1.0,N
4358,IDCJAC0009,70351,2019,12,7,0.0,1.0,N
4359,IDCJAC0009,70351,2019,12,8,0.0,1.0,N
4360,IDCJAC0009,70351,2019,12,9,0.0,1.0,N
4361,IDCJAC0009,70351,2019,12,10,0.0,1.0,N
4362,IDCJAC0009,70351,2019,12,11,0.0,1.0,N
4363,IDCJAC0009,70351,2019,12,12,0.0,1.0,N
4364,IDCJAC0009,70351,2019,12,13,0.0,1.0,N
4365,IDCJAC0009,70351,2019,12,14,0.0,1.0,N
4366,IDCJAC0009,70351,2019,12,15,0.0,1.0,N
4367,IDCJAC0009,70351,2019,12,16,0.0,1.0,N
4368,IDCJAC0009,70351,2019,12,17,0.0,1.0,N
4369,IDCJAC0009,70351,2019,12,18,0.0,1.0,N
4370,IDCJAC0009,70351,2019,12,19,0.0,1.0,N
4371,IDCJAC0009,70351,2019,12,20,0.0,1.0,N
4372,IDCJAC0009,70351,2019,12,21,0.0,1.0,N
4373,IDCJAC0009,70351,2019,12,22,0.0,1.0,N
4374,IDCJAC0009,70351,2019,12,23,0.0,1.0,N
4375,IDCJAC0009,70351,2019,12,24,0.0,1.0,N
4376,IDCJAC0009,70351,2019,12,25,0.0,1.0,N
4377,IDCJAC0009,70351,2019,12,26,0.0,1.0,N
4378,IDCJAC0009,70351,2019,12,27,0.0,1.0,N
4379,IDCJAC0009,70351,2019,12,28,0.0,1.0,N
4380,IDCJAC0009,70351,2019,12,29,0.0,1.0,N
4381,IDCJAC0009,70351,2019,12,30,0.0,1.0,N
4382,IDCJAC0009,70351,2019,12,31,0.0,1.0,N
4383,IDCJAC0009,70351,2020,1,1,0.2,1.0,N
4384,IDCJAC0009,70351,2020,1,2,0.0,1.0,N
4385,IDCJAC0009,70351,2020,1,3,0.0,1.0,N
4386,IDCJAC0009,70351,2020,1,4,0.0,1.0,N
4387,IDCJAC0009,70351,2020,1,5,0.0,1.0,N
4388,IDCJAC0009,70351,2020,1,6,0.0,1.0,N
4389,IDCJAC0009,70351,2020,1,7,0.4,1.0,N
4390,IDCJAC0009,70351,2020,1,8,0.0,1.0,N
4391,IDCJAC0009,70351,2020,1,9,0.0,1.0,N
4392,IDCJAC0009,70351,2020,1,10,0.0,1.0,N
4393,IDCJAC0009,70351,2020,1,11,0.2,1.0,N
4394,IDCJAC0009,70351,2020,1,12,0.0,1.0,N
4395,IDCJAC0009,70351,2020,1,13,0.0,1.0,N
4396,IDCJAC0009,70351,2020,1,14,0.0,1.0,N
4397,IDCJAC0009,70351,2020,1,15,0.0,1.0,N
4398,IDCJAC0009,70351,2020,1,16,1.0,1.0,N
4399,IDCJAC0009,70351,2020,1,17,4.0,1.0,N
4400,IDCJAC0009,70351,2020,1,18,0.0,1.0,N
4401,IDCJAC0009,70351,2020,1,19,0.0,1.0,N
4402,IDCJAC0009,70351,2020,1,20,4.4,1.0,N
4403,IDCJAC0009,70351,2020,1,21,2.6,1.0,N
4404,IDCJAC0009,70351,2020,1,22,0.0,1.0,N
4405,IDCJAC0009,70351,2020,1,23,0.0,1.0,N
4406,IDCJAC0009,70351,2020,1,24,3.2,1.0,N
4407,IDCJAC0009,70351,2020,1,25,0.0,1.0,N
4408,IDCJAC0009,70351,2020,1,26,0.0,1.0,N
4409,IDCJAC0009,70351,2020,1,27,0.0,1.0,N
4410,IDCJAC0009,70351,2020,1,28,0.0,1.0,N
4411,IDCJAC0009,70351,2020,1,29,0.0,1.0,N
4412,IDCJAC0009,70351,2020,1,30,0.0,1.0,N
4413,IDCJAC0009,70351,2020,1,31,0.0,1.0,N
4414,IDCJAC0009,70351,2020,2,1,0.0,1.0,N
4415,IDCJAC0009,70351,2020,2,2,0.0,1.0,N
4416,IDCJAC0009,70351,2020,2,3,0.0,1.0,N
4417,IDCJAC0009,70351,2020,2,4,0.0,1.0,N
4418,IDCJAC0009,70351,2020,2,5,0.0,1.0,N
4419,IDCJAC0009,70351,2020,2,6,0.0,1.0,N
4420,IDCJAC0009,70351,2020,2,7,0.8,1.0,N
4421,IDCJAC0009,70351,2020,2,8,1.8,1.0,N
4422,IDCJAC0009,70351,2020,2,9,3.4,1.0,N
4423,IDCJAC0009,70351,2020,2,10,60.4,1.0,N
4424,IDCJAC0009,70351,2020,2,11,0.0,1.0,N
4425,IDCJAC0009,70351,2020,2,12,0.2,1.0,N
4426,IDCJAC0009,70351,2020,2,13,0.0,1.0,N
4427,IDCJAC0009,70351,2020,2,14,2.6,1.0,N
4428,IDCJAC0009,70351,2020,2,15,0.0,1.0,N
4429,IDCJAC0009,70351,2020,2,16,6.8,1.0,N
4430,IDCJAC0009,70351,2020,2,17,0.0,1.0,N
4431,IDCJAC0009,70351,2020,2,18,0.0,1.0,N
4432,IDCJAC0009,70351,2020,2,19,4.0,1.0,N
4433,IDCJAC0009,70351,2020,2,20,0.0,1.0,N
4434,IDCJAC0009,70351,2020,2,21,0.0,1.0,N
4435,IDCJAC0009,70351,2020,2,22,0.0,1.0,N
4436,IDCJAC0009,70351,2020,2,23,0.0,1.0,N
4437,IDCJAC0009,70351,2020,2,24,0.0,1.0,N
4438,IDCJAC0009,70351,2020,2,25,0.0,1.0,N
4439,IDCJAC0009,70351,2020,2,26,0.0,1.0,N
4440,IDCJAC0009,70351,2020,2,27,0.0,1.0,N
4441,IDCJAC0009,70351,2020,2,28,0.0,1.0,N
4442,IDCJAC0009,70351,2020,2,29,0.0,1.0,N
4443,IDCJAC0009,70351,2020,3,1,0.0,1.0,N
4444,IDCJAC0009,70351,2020,3,2,0.0,1.0,N
4445,IDCJAC0009,70351,2020,3,3,0.0,1.0,N
4446,IDCJAC0009,70351,2020,3,4,12.8,1.0,N
4447,IDCJAC0009,70351,2020,3,5,37.6,1.0,N
4448,IDCJAC0009,70351,2020,3,6,22.0,1.0,N
4449,IDCJAC0009,70351,2020,3,7,0.8,1.0,N
4450,IDCJAC0009,70351,2020,3,8,0.0,1.0,N
4451,IDCJAC0009,70351,2020,3,9,4.0,1.0,N
4452,IDCJAC0009,70351,2020,3,10,0.0,1.0,N
4453,IDCJAC0009,70351,2020,3,11,0.0,1.0,N
4454,IDCJAC0009,70351,2020,3,12,0.0,1.0,N
4455,IDCJAC0009,70351,2020,3,13,0.0,1.0,N
4456,IDCJAC0009,70351,2020,3,14,5.0,1.0,N
4457,IDCJAC0009,70351,2020,3,15,1.8,1.0,N
4458,IDCJAC0009,70351,2020,3,16,0.0,1.0,N
4459,IDCJAC0009,70351,2020,3,17,0.0,1.0,N
4460,IDCJAC0009,70351,2020,3,18,0.0,1.0,N
4461,IDCJAC0009,70351,2020,3,19,0.0,1.0,N
4462,IDCJAC0009,70351,2020,3,20,0.0,1.0,N
4463,IDCJAC0009,70351,2020,3,21,0.0,1.0,N
4464,IDCJAC0009,70351,2020,3,22,0.0,1.0,N
4465,IDCJAC0009,70351,2020,3,23,0.0,1.0,N
4466,IDCJAC0009,70351,2020,3,24,0.0,1.0,N
4467,IDCJAC0009,70351,2020,3,25,0.2,1.0,N
4468,IDCJAC0009,70351,2020,3,26,2.0,1.0,N
4469,IDCJAC0009,70351,2020,3,27,0.0,1.0,N
4470,IDCJAC0009,70351,2020,3,28,0.0,1.0,N
4471,IDCJAC0009,70351,2020,3,29,0.0,1.0,N
4472,IDCJAC0009,70351,2020,3,30,13.2,1.0,N
4473,IDCJAC0009,70351,2020,3,31,0.4,1.0,N
4474,IDCJAC0009,70351,2020,4,1,0.0,1.0,N
4475,IDCJAC0009,70351,2020,4,2,1.4,1.0,N
4476,IDCJAC0009,70351,2020,4,3,20.0,1.0,N
4477,IDCJAC0009,70351,2020,4,4,8.2,1.0,N
4478,IDCJAC0009,70351,2020,4,5,1.4,1.0,N
4479,IDCJAC0009,70351,2020,4,6,0.0,1.0,N
4480,IDCJAC0009,70351,2020,4,7,0.0,1.0,N
4481,IDCJAC0009,70351,2020,4,8,0.0,1.0,N
4482,IDCJAC0009,70351,2020,4,9,0.0,1.0,N
4483,IDCJAC0009,70351,2020,4,10,12.0,1.0,N
4484,IDCJAC0009,70351,2020,4,11,2.0,1.0,N
4485,IDCJAC0009,70351,2020,4,12,0.0,1.0,N
4486,IDCJAC0009,70351,2020,4,13,0.0,1.0,N
4487,IDCJAC0009,70351,2020,4,14,0.0,1.0,N
4488,IDCJAC0009,70351,2020,4,15,0.0,1.0,N
4489,IDCJAC0009,70351,2020,4,16,0.0,1.0,N
4490,IDCJAC0009,70351,2020,4,17,0.0,1.0,N
4491,IDCJAC0009,70351,2020,4,18,0.0,1.0,N
4492,IDCJAC0009,70351,2020,4,19,0.0,1.0,N
4493,IDCJAC0009,70351,2020,4,20,0.0,1.0,N
4494,IDCJAC0009,70351,2020,4,21,0.0,1.0,N
4495,IDCJAC0009,70351,2020,4,22,0.0,1.0,N
4496,IDCJAC0009,70351,2020,4,23,0.0,1.0,N
4497,IDCJAC0009,70351,2020,4,24,0.0,1.0,N
4498,IDCJAC0009,70351,2020,4,25,0.0,1.0,N
4499,IDCJAC0009,70351,2020,4,26,0.0,1.0,N
4500,IDCJAC0009,70351,2020,4,27,0.4,1.0,N
4501,IDCJAC0009,70351,2020,4,28,0.2,1.0,N
4502,IDCJAC0009,70351,2020,4,29,1.6,1.0,N
4503,IDCJAC0009,70351,2020,4,30,24.4,1.0,N
4504,IDCJAC0009,70351,2020,5,1,10.6,1.0,N
4505,IDCJAC0009,70351,2020,5,2,2.8,1.0,N
4506,IDCJAC0009,70351,2020,5,3,0.0,1.0,N
4507,IDCJAC0009,70351,2020,5,4,0.0,1.0,N
4508,IDCJAC0009,70351,2020,5,5,0.2,1.0,N
4509,IDCJAC0009,70351,2020,5,6,0.0,1.0,N
4510,IDCJAC0009,70351,2020,5,7,0.0,1.0,N
4511,IDCJAC0009,70351,2020,5,8,0.0,1.0,N
4512,IDCJAC0009,70351,2020,5,9,1.8,1.0,N
4513,IDCJAC0009,70351,2020,5,10,4.6,1.0,N
4514,IDCJAC0009,70351,2020,5,11,0.0,1.0,N
4515,IDCJAC0009,70351,2020,5,12,0.2,1.0,N
4516,IDCJAC0009,70351,2020,5,13,0.0,1.0,N
4517,IDCJAC0009,70351,2020,5,14,0.0,1.0,N
4518,IDCJAC0009,70351,2020,5,15,0.0,1.0,N
4519,IDCJAC0009,70351,2020,5,16,0.0,1.0,N
4520,IDCJAC0009,70351,2020,5,17,0.0,1.0,N
4521,IDCJAC0009,70351,2020,5,18,0.0,1.0,N
4522,IDCJAC0009,70351,2020,5,19,0.0,1.0,N
4523,IDCJAC0009,70351,2020,5,20,0.2,1.0,N
4524,IDCJAC0009,70351,2020,5,21,0.0,1.0,N
4525,IDCJAC0009,70351,2020,5,22,0.0,1.0,N
4526,IDCJAC0009,70351,2020,5,23,3.2,1.0,N
4527,IDCJAC0009,70351,2020,5,24,3.0,1.0,N
4528,IDCJAC0009,70351,2020,5,25,0.0,1.0,N
4529,IDCJAC0009,70351,2020,5,26,0.0,1.0,N
4530,IDCJAC0009,70351,2020,5,27,0.0,1.0,N
4531,IDCJAC0009,70351,2020,5,28,0.0,1.0,N
4532,IDCJAC0009,70351,2020,5,29,0.0,1.0,N
4533,IDCJAC0009,70351,2020,5,30,0.0,1.0,N
4534,IDCJAC0009,70351,2020,5,31,0.2,1.0,N
4535,IDCJAC0009,70351,2020,6,1,0.2,1.0,N
4536,IDCJAC0009,70351,2020,6,2,1.6,1.0,N
